,frame,PathIDX,seconds,gaze_vis_x,gaze_vis_y,gaze_x_recal,gaze_y_recal,target_vis_x,target_vis_y
0,0,99,0.0,0.09243329,6.465928,0.1817162944868278,6.5072729086100205,-15.5848,12.67897
1,1,99,0.015499999999974534,0.1018612,6.528368,0.18815577686918122,6.564530248420748,-15.57031,12.46976
2,2,99,0.03289999999998372,-0.03671132,6.687441,0.046553291727466084,6.705840920526411,-15.55183,11.93796
3,3,99,0.04930000000001655,-0.08106626,6.588598,0.007758691661706729,6.614376906920257,-15.63047,11.60747
4,4,99,0.0665000000000191,-0.2282338,6.572433,-0.134555377287633,6.595495629135689,-15.61136,11.24123
5,5,99,0.08199999999999363,-0.3216321,6.439647,-0.21953075697099134,6.471674532111786,-15.57677,10.72123
6,6,99,0.09899999999998954,-0.2983581,5.992714,-0.17742460479266287,6.064382722239652,-15.5532,10.43572
7,7,99,0.11590000000001055,-0.4239456,5.84254,-0.29292358810744545,5.92378792685557,-15.46262,10.09975
8,8,99,0.1331000000000131,-0.8344592,5.355105,-0.6706106365913751,5.467364329249477,-15.54348,9.900184
9,9,99,0.14879999999999427,-0.8939891,5.443811,-0.7323303782615744,5.546662815220667,-15.38949,9.586042
10,10,99,0.16629999999997835,-0.6815261,4.547377,-0.4867681889378225,4.734387325629833,-15.32502,9.090479
11,11,99,0.18219999999996617,-0.7495288,4.519644,-0.5516446340233563,4.707166904246386,-15.22221,8.795702
12,12,99,0.2044999999999959,-2.56926,3.172284,-2.2613273852174522,3.4263214463130627,-15.04675,8.542812
13,13,99,0.2155999999999949,-2.516586,2.882709,-2.197511508589183,3.1634847174889904,-14.99099,8.235146
14,14,99,0.23289999999997235,-2.772292,1.330434,-2.3783232402061776,1.7394540754367784,-14.90654,8.25957
15,15,99,0.24909999999999854,-2.818994,1.26319,-2.4207765923751765,1.6767666847746932,-14.866,8.306554
16,16,99,0.266399999999976,-2.733346,0.5946795,-2.308392992689393,1.0689758014673694,-14.82722,8.289186
17,17,99,0.282100000000014,-2.671596,0.5903167,-2.2481934683419045,1.0667250091226896,-14.73803,8.382378
18,18,99,0.2998999999999796,-2.868677,0.1976396,-2.42259637395948,0.702777479038752,-14.66767,8.630163
19,19,99,0.316599999999994,-2.819906,0.2133424,-2.3758849238871393,0.7184779262119918,-14.66466,8.7665
20,20,99,0.33459999999996626,-2.849722,0.09840149,-2.399848492574769,0.6127279773548374,-14.60082,8.773257
21,21,99,0.35009999999999764,-2.922949,0.2609602,-2.4780995193904243,0.7590525103539002,-14.5847,8.582656
22,22,99,0.3675999999999817,-2.142791,0.2104353,-1.7177308181295388,0.7348101292316513,-14.54183,8.553071
23,23,99,0.38349999999996953,-2.131042,0.1577421,-1.7040153640961724,0.6870431000632209,-14.51151,8.559011
24,24,99,0.40030000000001564,-2.19311,-0.03138425,-1.756086948632324,0.5126750284814838,-14.4458,8.573437
25,25,99,0.41689999999999827,-2.214784,0.00783774,-1.7788602162370926,0.5478677328127158,-14.44005,8.54976
26,26,99,0.4338999999999942,-4.004289,5.661062,-3.7644250094057936,5.657751696359665,-14.41528,8.53826
27,27,99,0.45019999999999527,-4.044785,5.726056,-3.8066134634752062,5.715940413828404,-14.37374,8.435593
28,36,99,0.6009999999999991,-6.811345,4.773723,-6.453659121457813,4.7691131817667705,-14.01278,9.323022
29,37,99,0.6166999999999803,-6.821813,4.909655,-6.469759263200111,4.892893516378414,-13.85116,9.19369
30,38,99,0.6338999999999828,-7.337834,7.55027,-7.086376189782377,7.2886832902703205,-13.73014,9.173885
31,39,99,0.6503999999999905,-7.227297,7.493581,-6.976483303654248,7.240038965598572,-13.65533,9.17382
32,40,99,0.6677999999999997,-6.86473,6.597211,-6.5850512890434505,6.43203067492958,-13.61088,9.280239
33,41,99,0.6834999999999809,-6.842635,6.480323,-6.558482310652212,6.32595903029476,-13.48948,9.38271
34,42,99,0.7008999999999901,-6.544,7.058252,-6.293465975271829,6.861845325294136,-13.45305,9.453197
35,43,99,0.7171000000000163,-6.524478,7.143392,-6.278206771628543,6.940105439160005,-13.36446,9.555506
36,44,99,0.7344999999999686,-6.517888,7.0093,-6.265955542368686,6.81789585481539,-13.29076,9.561558
37,45,99,0.75,-6.483239,6.905646,-6.227763517683824,6.724255733059117,-13.29463,9.67465
