,frame,PathIDX,seconds,gaze_vis_x,gaze_vis_y,gaze_x_recal,gaze_y_recal,target_vis_x,target_vis_y
0,0,99,0.0,-7.447569,7.197534,-7.857635625551125,5.7897468312910485,-6.804628,6.034507
1,1,99,0.021000000000185537,-7.378316,7.281217,-7.792670601814763,5.86574287934622,-6.807884,6.007595
2,2,99,0.0340000000001055,-7.449973,7.552231,-7.863376777613923,6.129947348658223,-6.819623,5.974961
3,3,99,0.05100000000015825,-7.433982,7.47295,-7.847414682390064,6.052962168297719,-6.79884,5.94596
4,4,99,0.06900000000018736,-7.379683,7.337338,-7.794516146033725,5.91963050627487,-6.755188,6.029498
5,5,99,0.08400000000006003,-7.33698,7.336377,-7.75394482369062,5.916099530837874,-6.720937,6.034283
6,6,99,0.10100000000011278,-7.388824,7.046337,-7.800362076158577,5.6412018818292875,-6.721763,6.053621
7,7,99,0.11800000000016553,-7.409953,7.04688,-7.820437002316583,5.643013691947113,-6.688016,6.104891
8,8,99,0.1349999999999909,-7.414167,6.938395,-7.823382178879529,5.539264936760563,-6.683833,6.079318
9,9,99,0.1510000000000673,-7.42437,6.964657,-7.833329629415284,5.565066252009308,-6.658134,6.054399
10,10,99,0.16800000000012005,-7.483857,7.297261,-7.893076381723598,5.8875742967331846,-6.645252,6.08284
11,11,99,0.18400000000019645,-7.478707,7.27473,-7.887964954364942,5.865658747021907,-6.619535,6.094591
12,12,99,0.20100000000002183,-6.812288,7.250147,-7.2547192710254915,5.801364691483441,-6.583364,6.036857
13,13,99,0.21700000000009823,-6.810498,7.227161,-7.252794944306393,5.779218261149426,-6.61478,6.061075
14,14,99,0.23400000000015098,-6.686143,6.897411,-7.131460369514654,5.4554822025261105,-6.573365,6.078599
15,15,99,0.2510000000002037,-6.59428,6.971658,-7.044926982681796,5.521050074870122,-6.55178,6.026012
16,16,99,0.2680000000000291,-6.54753,6.300667,-6.9939799322513405,4.874903457942123,-6.595652,5.971115
17,17,99,0.2840000000001055,-6.553645,6.252337,-6.999317203849202,4.828942422678691,-6.588579,5.941496
18,18,99,0.30100000000015825,-6.545354,6.035409,-6.989327224695594,4.620463453161623,-6.545166,5.951725
19,19,99,0.31799999999998363,-6.483183,6.069046,-6.930601261008908,4.648912404642211,-6.526209,5.926373
20,20,99,0.3350000000000364,-6.351667,5.918561,-6.804212249447686,4.496602906968801,-6.533182,5.928842
21,21,99,0.3510000000001128,-6.341996,5.926638,-6.795104871483961,4.50375544369236,-6.544566,5.941184
