,frame,PathIDX,seconds,gaze_vis_x,gaze_vis_y,gaze_x_recal,gaze_y_recal,target_vis_x,target_vis_y
0,0,99,0.0,1.427745,0.4337462,1.5202516532137034,-0.18543051752111173,-35.07892,33.82499
1,8,99,0.13329999999999131,2.536268,5.426841,2.5388840379635287,4.584859726805053,-33.72561,32.97214
2,9,99,0.15109999999998536,2.590007,5.453413,2.589592670348053,4.609193253012167,-33.1946,32.75308
3,10,99,0.16679999999999495,2.923302,5.461809,2.905056452108467,4.6099211115824374,-32.96074,32.82885
4,11,99,0.18369999999998754,2.984914,5.561614,2.962766995747934,4.704404328413793,-32.56164,32.67464
5,12,99,0.20019999999999527,3.435506,5.627745,3.3889149713073214,4.757991729574683,-32.31022,32.51176
6,13,99,0.2172999999999945,3.417794,5.683503,3.3718043489215193,4.811923848370878,-31.93658,32.23296
7,14,99,0.2335999999999956,3.555185,5.599866,3.5023814700918114,4.728586892497518,-31.58455,32.11556
8,15,99,0.2516999999999996,3.559792,5.54834,3.5070601053011776,4.679006996379208,-31.44238,31.99024
9,16,99,0.2669999999999959,3.853759,5.469975,3.7858282621258112,4.597286926354179,-31.24818,31.77481
10,17,99,0.28369999999998186,3.845284,5.447568,3.7779433823165762,4.5759568134358055,-31.17458,31.56387
11,18,99,0.3001999999999896,4.092207,5.401331,4.011979179516384,4.526123327982434,-31.23471,31.55521
12,19,99,0.3170999999999822,4.099086,5.488355,4.017955164442719,4.609537880429107,-31.15317,31.44886
13,20,99,0.3334999999999866,4.270054,5.199054,4.181584998238392,4.327970486011443,-31.04905,31.38378
14,21,99,0.35029999999997585,4.331116,5.165762,4.2395947428789045,4.294657674282542,-30.95745,31.12455
15,22,99,0.3669999999999902,-0.1197811,3.918144,0.033814297305045454,3.1945629138636336,-30.96372,30.9987
16,23,99,0.3838999999999828,-0.157045,3.900172,-0.001351068226026153,3.1781250978808147,-30.87716,30.95709
17,24,99,0.4001999999999839,-3.784854,3.151578,-3.4310246750978157,2.5391117216592463,-30.74755,30.75416
18,25,99,0.4170999999999765,-3.772397,3.099424,-3.4189109268636164,2.4887560327646074,-30.53001,30.76425
19,26,99,0.4335999999999842,-4.868584,3.051937,-4.456329718023293,2.467278778849696,-30.3169,30.65409
20,27,99,0.4504999999999768,-4.872677,3.074769,-4.460345020798712,2.4892935757391226,-30.09523,30.35731
21,28,99,0.46699999999998454,-4.46433,2.97744,-4.0731816072961236,2.3868460238927565,-29.83605,30.11031
22,29,99,0.48469999999997526,-4.438044,2.9166,-4.047923057298428,2.327845168283136,-29.62529,29.85516
23,30,99,0.5012999999999863,-4.340355,2.658346,-3.9538544278168946,2.077703643079972,-29.32567,29.59688
24,31,99,0.5175999999999874,-4.350557,2.732722,-3.9639703530387687,2.1493486739260694,-29.02676,29.42533
25,32,99,0.5345999999999833,-4.351093,4.92596,-3.977987841621207,4.255445892424638,-28.66627,29.11835
26,33,99,0.5511999999999944,-4.439944,4.953269,-4.062267337661094,4.283624976717,-28.30319,28.79193
27,34,99,0.5679999999999836,-4.938648,3.978824,-4.528365691588541,3.358875954189679,-28.00687,28.48435
28,47,99,0.788899999999984,-8.73948,9.875912,-8.162769048633145,9.10527303562369,-20.4021,14.44065
29,48,99,0.8024999999999807,-8.459207,9.543764,-7.895401117743598,8.780155877589628,-19.9816,13.68731
30,49,99,0.8188999999999851,-8.412084,9.187189,-7.848595417992994,8.436713086981527,-19.52974,13.04402
31,50,99,0.8357000000000028,-6.931233,7.188516,-6.434428288664409,6.484873547936607,-19.17028,12.62418
32,51,99,0.8522999999999854,-7.000442,7.037063,-6.49901242767209,6.340961844860511,-18.89411,12.1786
33,52,99,0.8689999999999998,-5.90047,5.550241,-5.448559387739182,4.889015557462133,-18.75743,11.80394
34,53,99,0.8856999999999857,-5.877055,5.338428,-5.425088709842242,4.685104086979879,-18.58501,11.53546
35,54,99,0.9021999999999935,-4.835109,4.059823,-4.430848885742204,3.4343778158875837,-18.44952,11.36034
36,55,99,0.9185999999999979,-4.878368,4.14004,-4.472294377242469,3.512359197593442,-18.2921,11.43933
37,56,99,0.9358999999999753,-4.167956,3.709523,-3.797127112846825,3.0833162580577773,-18.26728,11.35596
38,57,99,0.9521000000000015,-4.255634,3.840474,-3.88093460435082,3.2109931128356726,-18.26521,11.22864
39,58,99,0.9692000000000007,-3.976434,4.096904,-3.618208004093945,3.4510892759665097,-18.15117,11.08966
40,59,99,0.9852999999999952,-4.057714,4.157118,-3.6955230631878324,3.510699208212544,-17.8893,10.90971
41,60,99,1.002299999999991,-3.614856,4.215131,-3.276646514326699,3.5566613887635787,-17.69644,10.9358
42,61,99,1.0190999999999804,-3.67481,4.224079,-3.3334574087209026,3.566573173954753,-17.35665,10.71508
43,62,99,1.035899999999998,-3.369944,4.250253,-3.045015602685412,3.584998199428405,-17.02985,10.60122
44,63,99,1.0523000000000025,-3.581923,4.367618,-3.246409614679872,3.702364295701601,-16.64661,10.01909
45,64,99,1.0686999999999784,-3.264069,4.228979,-2.944657420571499,3.562239671496271,-16.28551,10.14513
46,65,99,1.0855999999999995,-3.298115,4.448798,-2.9782413076545584,3.7740729544332625,-15.71976,10.12933
47,66,99,1.102800000000002,-2.699308,4.619467,-2.4124287485296847,3.9247827065812126,-15.13763,9.604084
48,67,99,1.1188999999999965,-2.776918,4.954201,-2.48796059249071,4.247923290571267,-14.78598,8.77549
49,68,99,1.1377999999999986,-5.610318,7.302623,-5.184679901641963,6.565378148569236,-14.09552,7.788741
50,69,99,1.1520999999999901,-5.688604,7.549334,-5.260309473576562,6.804008373724893,-13.06591,6.467433
